url,description
https://www.domain.com.au/9-lollipop-drive-wyndham-vale-vic-3024-2017432619," In order to inspect this property you will need to follow government guidelines. This includes wearing a face mask, checking in using QR code and registering your details with our agent. In the event you are exempt from wearing a face mask you will need to provide evidence. In order to inspect this property you will need to follow government guidelines. This includes wearing a face mask, checking in using QR code and registering your details with our agent. In the event you are exempt from wearing a face mask you will need to provide evidence. Situated amongst Wyndham Vale prestigious real estate, welcome home to one lucky buyer. This gorgeous family home offers absolutely all the essentials both inside and within its surroundings. Within walking distance to several schools both public and private, public transport, walking/cycling tracks, and moments fromWyndham Vale Shopping Centre. Offering 4 great sized bedrooms, 2 bathrooms and 2 separate toilets, 3 living spaces and a superb entertaining area. The large master bedroom features an en suite and a large walk-in wardrobe, the remaining 3 bedrooms have built-in robes and are complemented by a central bathroom with separate toilet. Upon entry to the home, a large formal lounge and separate study space is presented, perfect for the working (from home) family or kids who need space to study. Further into the home is the lounge, ideal for guests to gather. In summer time, step outside to enjoy the massive pergola for entertaining space, have a BBQ with friends and family. The kitchen features a 900mm stainless steel oven and stove top with range hood above, ample storage and bench space. Extra features include: - Flexible Floorplan - Double Side access and Rear Access - Massive Pergola - Coonara -Remote Controlled Garage to fit 2 cars - Double Garage as well - Evaporative Cooling and Ducted Heating - Split System"
https://www.domain.com.au/5-marlborough-street-balaclava-vic-3183-2017432506," Behind the privacy and security of a tall picket fence, this solid-brick Edwardian combines its glorious period charm with an elegant contemporary renovation that opens up the interiors to a wealth of space and a wonderful sense of indoor/outdoor appeal. Behind the privacy and security of a tall picket fence, this solid-brick Edwardian combines its glorious period charm with an elegant contemporary renovation that opens up the interiors to a wealth of space and a wonderful sense of indoor/outdoor appeal. - Skylit and spacious open-plan living and dining areas
- Bifold doors reveal alfresco deck backed by leafy greenery
- Sparkling stone kitchen featuring handy breakfast bar
- Miele appliances, induction cooktop, integrated dishwasher
- Carpeted bedrooms have built-ins and beautiful fireplaces
- Timber floors, high ceilings, decorative roses, hallway arch
- Gas ducted heating, air conditioning, concealed laundry
- Attic storage, roller blinds, ROW rear pedestrian access
- Moments to cafés, cuisine, trams and Balaclava Station
- Close to the seaside precincts of Elwood and St Kilda"
https://www.domain.com.au/295-stony-point-road-crib-point-vic-3919-2017432388," Established in 1916, The Settlement Store is an iconic landmark positioned in the charming coastal community of Crib Point on the Mornington Peninsula. Originally built as the general store to service the local community, this Heritage icon has been transformed over a century into an amazing family home that has retained all the original charm and building hallmarks of the great war era. Quite simply, an architectural one-of-a-kind, built to a standard that has stood the test of time. Established in 1916, The Settlement Store is an iconic landmark positioned in the charming coastal community of Crib Point on the Mornington Peninsula. Originally built as the general store to service the local community, this Heritage icon has been transformed over a century into an amazing family home that has retained all the original charm and building hallmarks of the great war era. Quite simply, an architectural one-of-a-kind, built to a standard that has stood the test of time. As you enter the small township you cannot miss this grand old store standing up front imperiously upon the corner kerb, it's truly a beacon of colour and warmth. Many features catch your eye including the mustard gold double French doors, stained glass windows, high gabled pitched roof and richly vibrant flower gardens. The vibe is strong, no longer that of a thriving business of a bygone era, no there's new life here, a magic, and everything about it sings home sweet home.   "
https://www.domain.com.au/16-hilton-street-clifton-hill-vic-3068-2017432334," This property is open for inspection. In accordance to Victorian Government requirements, only fully vaccinated people will be able to attend the open for inspection and auction for this property. This property is open for inspection. In accordance to Victorian Government requirements, only fully vaccinated people will be able to attend the open for inspection and auction for this property. This architecturally extended residence offering up to four bedrooms and two bathrooms is a fine example of a contemporary Victorian renovation. Behind its tuckpointed facade and glistening leadlight window lies a bright, spacious, modernised family home that captures the essence of laid-back inner city living. A skilful blend of old and new features an open plan design where stacker doors offer seamless access to a private decked courtyard and a gourmet Miele/Italian stone kitchen with walk-in pantry takes centre stage. An endlessly versatile second living domain with a private balcony makes a spacious home office or fourth bedroom, while exquisitely finished bedrooms with custom cabinetry share two timeless fully tiled bathrooms. Carefully considered and impeccably finished, this home with a separate laundry, heating/cooling, double glazing and solar panels puts discerning families in a premier inner-city location that is surrounded by highly regarded schools, Darling Gardens, Fitzroy Pool and Queens Parade shopping and cafes."
https://www.domain.com.au/10-norwich-drive-berwick-vic-3806-2017432265," Government directions require all open home attendees to be fully vaccinated. If you are fully vaccinated you are welcome to attend one of the advertised open for inspection times, where proof of vaccination is required prior to entry. If you are not fully vaccinated and would like to view this home please contact our team to organise a private inspection. We thank you for assisting us as we implement directions from the Victorian government. Government directions require all open home attendees to be fully vaccinated. If you are fully vaccinated you are welcome to attend one of the advertised open for inspection times, where proof of vaccination is required prior to entry. If you are not fully vaccinated and would like to view this home please contact our team to organise a private inspection. We thank you for assisting us as we implement directions from the Victorian government. Set in the ever popular Chase Estate with an appealing facade, generous dimensions and flexible floor plan. This four- bedroom, master with ensuite and walk-in-robe is the perfect investment property with currently the perfect tenants in place. Alternatively, a fabulous homeowners paradise. Numerous living options include, living room at the front of the home, open plan kitchen with bench space overlooking the second living area, gas cooktop, electric wall oven and to add to these benefits a seperate rumpus room which can of course be used for multiple purposes including a large home office, art studio or whatever needs your family requires. An alfresco area which seamlessly flows from kitchen/ living is an ideal spot for family BBQ's and gatherings.    "
https://www.domain.com.au/12-canberra-road-toorak-vic-3142-2017432250," Exclusively situated in a highly prized location only moments to Toorak Village, Como Park, the Yarra River, elite schools and freeway access, this substantial solid brick Art Deco residence set within a deep 695sqm approx. private northeast facing allotment represents an outstanding opportunity to build a new luxury home or boutique development (STCA).
Currently configured as duplex whole floor apartments each comprising 3 bedrooms, a living room, kitchen and bathroom, with only one in comfortable and rentable condition. For Art Deco afficionados, the original exterior also offers enormous appeal for a complete renovation and extension. While demolishing the dwelling would open up exceptional options for a dream home built and positioned to cater to your every requirement and to maximise northern light. As a development opportunity, the rewards are limitless in such a coveted lifestyle location.
Whichever path is taken, this is a rare opportunity not to be missed by home buyers, investors and developers. Exclusively situated in a highly prized location only moments to Toorak Village, Como Park, the Yarra River, elite schools and freeway access, this substantial solid brick Art Deco residence set within a deep 695sqm approx. private northeast facing allotment represents an outstanding opportunity to build a new luxury home or boutique development (STCA).
Currently configured as duplex whole floor apartments each comprising 3 bedrooms, a living room, kitchen and bathroom, with only one in comfortable and rentable condition. For Art Deco afficionados, the original exterior also offers enormous appeal for a complete renovation and extension. While demolishing the dwelling would open up exceptional options for a dream home built and positioned to cater to your every requirement and to maximise northern light. As a development opportunity, the rewards are limitless in such a coveted lifestyle location.
Whichever path is taken, this is a rare opportunity not to be missed by home buyers, investors and developers."
https://www.domain.com.au/69-paterson-street-carlton-north-vic-3054-2017432245," This property is open for inspection. In accordance to Victorian Government requirements, only fully vaccinated people will be able to attend the open for inspection and auction for this property. This property is open for inspection. In accordance to Victorian Government requirements, only fully vaccinated people will be able to attend the open for inspection and auction for this property. Poised between the wide green spaces of Princes Park and renowned Lygon Street, close to cafes, schools, trams and lively Sydney Road, this elevated two bedroom period home can't wait to welcome you to an amazing lifestyle. Offering a central living room with gas coal fire, kitchen/meals with gas stove and paved private courtyard, perfect for unwinding after work and on weekends, it's immediately enticing with enhancement opportunities. Sizeable bedrooms come with tall built-in robes, the retro bathroom includes a bath, plus there's a separate laundry, heating and air conditioning. Polished floorboards add character along with additional features ranging from high ceilings with rosettes to deep cornices, ornamental fireplaces and a corbelled archway. Add flourishes to show your style and savour a wonderful lifestyle conveniently close to the CBD."
https://www.domain.com.au/374-ross-street-port-melbourne-vic-3207-2017432229," Enjoying an unbeatable lifestyle location walking distance to great restaurants, the light rail, the CBD, schools, the beach, Bay St and offering easy access to the freeway, this architecturally extended and renovated former bakery delivers exceptional space, style and the flexibility for a multitude of modern family work-life requirements. Soaring ceilings throughout accentuate the wonderful sense to space and natural light while lavish designer finishes enhance the contemporary refinement. On the ground level, a generous retreat with oak floors, fitted desk and kitchenette is perfect as a living room or home office accompanied by a bedroom with built in robes and shower-room, a second bedroom with built in robe and a bathroom with separate powder-room. Bi-fold doors open to a private paved courtyard with secure off street for 2 cars via the rear lane. Hardwood timber stairs lead up to a sublime gourmet kitchen appointed with Miele appliances, stone benches and integrated Liebherr fridge/freezer and an expansive living and dining room with gas pebble fire and a large north facing entertaining deck. There is a third bedroom with walk in robe and stylish en suite while on the level above, the gorgeous main bedroom with huge walk in robe and chic en suite opens through bi-fold doors to a large sunny deck commanding spectacular city views. The ideal venue for enjoying the NYE fireworks. Comprehensively appointed with alarm, video intercom, zoned RC/air-conditioning, laundry and ample storage. Enjoying an unbeatable lifestyle location walking distance to great restaurants, the light rail, the CBD, schools, the beach, Bay St and offering easy access to the freeway, this architecturally extended and renovated former bakery delivers exceptional space, style and the flexibility for a multitude of modern family work-life requirements. Soaring ceilings throughout accentuate the wonderful sense to space and natural light while lavish designer finishes enhance the contemporary refinement. On the ground level, a generous retreat with oak floors, fitted desk and kitchenette is perfect as a living room or home office accompanied by a bedroom with built in robes and shower-room, a second bedroom with built in robe and a bathroom with separate powder-room. Bi-fold doors open to a private paved courtyard with secure off street for 2 cars via the rear lane. Hardwood timber stairs lead up to a sublime gourmet kitchen appointed with Miele appliances, stone benches and integrated Liebherr fridge/freezer and an expansive living and dining room with gas pebble fire and a large north facing entertaining deck. There is a third bedroom with walk in robe and stylish en suite while on the level above, the gorgeous main bedroom with huge walk in robe and chic en suite opens through bi-fold doors to a large sunny deck commanding spectacular city views. The ideal venue for enjoying the NYE fireworks. Comprehensively appointed with alarm, video intercom, zoned RC/air-conditioning, laundry and ample storage."
https://www.domain.com.au/4-helenslea-road-caulfield-north-vic-3161-2017432210," Commanding a substantial 836m2* allotment at a prestigious address, this grand family entertainer, exemplifies luxurious living. Meticulously presented for lifestyle focussed families who love to entertain, the incredibly spacious floorplan designed for flexibility includes multiple living zones, brilliant natural light, stunning green aspect & luxury at every turn. A grand entrance hallway with elaborate chandelier flows through to an elegant formal lounge & dining room with ornate fireplace & integrates seamlessly with a casual living & dining hub of lavish open plan proportions encapsulated in bi-fold doors that open right out to a magnificent rear garden oasis with picturesque pergola, large undercover alfresco area, gorgeous cubby house & lap pool where families can relax, retreat & entertain with ease, further complemented by a well equipped gourmet stone kitchen with stainless steel appliances (including two dishwashers & integrated microwave) & an abundance of storage. The grand dimensions continue upstairs with a luxurious main bedroom with mirrored built in robes, balcony with garden outlook & spectacular ensuite with circular freestanding bath & large shower, as well as four further exceptionally spacious bedrooms with built in robes served by two dual access bathrooms. This exceptional residence also delivers the option of a downstairs study/optional bedroom, downstairs bathroom, beautifully manicured front garden, heating/cooling, split system heating/cooling, two single auto garages behind auto front gates, substantial storage & large laundry. All in one of Caulfield North's most desired & convenient locations, close to the shops & cafes, elite schools, parklands & a choice of transport options. *Approximate title dimension. Commanding a substantial 836m2* allotment at a prestigious address, this grand family entertainer, exemplifies luxurious living. Meticulously presented for lifestyle focussed families who love to entertain, the incredibly spacious floorplan designed for flexibility includes multiple living zones, brilliant natural light, stunning green aspect & luxury at every turn. A grand entrance hallway with elaborate chandelier flows through to an elegant formal lounge & dining room with ornate fireplace & integrates seamlessly with a casual living & dining hub of lavish open plan proportions encapsulated in bi-fold doors that open right out to a magnificent rear garden oasis with picturesque pergola, large undercover alfresco area, gorgeous cubby house & lap pool where families can relax, retreat & entertain with ease, further complemented by a well equipped gourmet stone kitchen with stainless steel appliances (including two dishwashers & integrated microwave) & an abundance of storage. The grand dimensions continue upstairs with a luxurious main bedroom with mirrored built in robes, balcony with garden outlook & spectacular ensuite with circular freestanding bath & large shower, as well as four further exceptionally spacious bedrooms with built in robes served by two dual access bathrooms. This exceptional residence also delivers the option of a downstairs study/optional bedroom, downstairs bathroom, beautifully manicured front garden, heating/cooling, split system heating/cooling, two single auto garages behind auto front gates, substantial storage & large laundry. All in one of Caulfield North's most desired & convenient locations, close to the shops & cafes, elite schools, parklands & a choice of transport options. *Approximate title dimension."
https://www.domain.com.au/5-midlothian-street-malvern-east-vic-3145-2017432200," *In line with the Victorian Government's direction, all attendees will need to be fully vaccinated and show proof of vaccination status. If you are not fully vaccinated, please contact our agent to arrange a private inspection. *In line with the Victorian Government's direction, all attendees will need to be fully vaccinated and show proof of vaccination status. If you are not fully vaccinated, please contact our agent to arrange a private inspection. Simply spectacular, this brand new tri-level residence showcases consummate designer luxury with unparalleled attention to detail. In a treasured and leafy pocket only metres from the lively eateries, high-end retail and first-class entertainment at Chadstone Shopping Centre, every element reflects extravagant expectations for an exclusive lifestyle. Double glazing and soaring ceilings are a divine accompaniment to the glistening boards that stream through the large lounge room and dining room. An exquisite entertainer featuring a Miele kitchen with stone island, your guests will step out through two sets of tri-slide doors to a private alfresco. Catering to relaxation, enjoy the basement theatre, gym/study and upstairs retreat.   "
https://www.domain.com.au/8-airdrie-road-caulfield-north-vic-3161-2017432170," Set in one of Caulfield North's finest & most admired streets, a wonderful opportunity with prime lifestyle appeal awaits the discerning buyer. This lovingly maintained residence exudes an air of grandeur with its free flowing design, multiple living zones & larger than usual proportions & while perfectly comfortable as is, offers plenty of scope for an inspired renovation (STCA). A grand entrance hall with crystal chandeliers & an abundance of storage greets you on entry & flows through to an elegant formal lounge & dining zone of epic dimensions ideal for grand scale entertaining with parquetry floors & built in cabinetry while an additional well proportioned casual living & dining space is served by an exceptionally spacious, well equipped kitchen with stone benchtops, walk in pantry & an abundance of storage, all opening to a northerly oriented alfresco terrace & landscaped garden area. While a generous main bedroom with large ensuite with shower & bath & mirrored built-in robes, an equally spacious second bedroom with expansive built-in robes, a sparkling central bathroom with spa bath & shower & a well proportioned study/optional bedroom with built-in desk & cabinetry completes the accommodation. Other attributes include extensive storage throughout, ducted heating/cooling, two single auto garages each accessed via double auto front gates, powder room & large laundry. This fabulously located property is close to the best the area has to offer - elite schools, public transport, Caulfield Park & vibrant shopping strips. A location that truly speaks for itself! Set in one of Caulfield North's finest & most admired streets, a wonderful opportunity with prime lifestyle appeal awaits the discerning buyer. This lovingly maintained residence exudes an air of grandeur with its free flowing design, multiple living zones & larger than usual proportions & while perfectly comfortable as is, offers plenty of scope for an inspired renovation (STCA). A grand entrance hall with crystal chandeliers & an abundance of storage greets you on entry & flows through to an elegant formal lounge & dining zone of epic dimensions ideal for grand scale entertaining with parquetry floors & built in cabinetry while an additional well proportioned casual living & dining space is served by an exceptionally spacious, well equipped kitchen with stone benchtops, walk in pantry & an abundance of storage, all opening to a northerly oriented alfresco terrace & landscaped garden area. While a generous main bedroom with large ensuite with shower & bath & mirrored built-in robes, an equally spacious second bedroom with expansive built-in robes, a sparkling central bathroom with spa bath & shower & a well proportioned study/optional bedroom with built-in desk & cabinetry completes the accommodation. Other attributes include extensive storage throughout, ducted heating/cooling, two single auto garages each accessed via double auto front gates, powder room & large laundry. This fabulously located property is close to the best the area has to offer - elite schools, public transport, Caulfield Park & vibrant shopping strips. A location that truly speaks for itself!"
https://www.domain.com.au/6-36a-robinsons-road-deer-park-vic-3023-2017432148," It's easy to see why properties like this sell in the blink of an eye. Value for money is in the location, cross the road and you're at burnside hub shopping center, local primary/secondary schools, plenty of public transport, and only minutes away from the western freeway and the western ring road. It's easy to see why properties like this sell in the blink of an eye. Value for money is in the location, cross the road and you're at burnside hub shopping center, local primary/secondary schools, plenty of public transport, and only minutes away from the western freeway and the western ring road. Features Include:
-3 spacious bedrooms all serviced with a full bathroom with a bathtub
-The kitchen is located perfectly to the meals and family zone which leads out to an outdoor
area making it large enough for all year round entertaining your family and friends
-Open plan kitchen which includes gas cooktop, European steam oven, range hood, tile splash
back and plenty of cupboard space
-Central bathroom with bathtub, shower, and quality fittings,
two toilets including a downstairs powder room.
-Single car garage on remote with access to the house
-storage area inside garage (mezzanie)
Call us now before its too late"
https://www.domain.com.au/22-galahad-crescent-glen-waverley-vic-3150-2017432105," Enriched with sunshine and stylish updates, this glorious home promotes the perfect family lifestyle with space for formal and family gatherings and extensive outdoor entertaining in the Highvale Secondary Zone. North-facing and beautifully presented, the home's interior is welcoming and well laid out with the entry foyer flowing through to an L-shaped lounge and dining room that's comforted by plush carpets. Contemporary characteristics highlight the kitchen, meals and family room, here you'll appreciate modern flooring, stone benches, Blanco appliances, Westinghouse dishwasher, oversized double sinks, soft close cabinetry plus a lengthy breakfast bench. Feeding out from here, sliding doors connect with a wonderful alfresco zone and additional open air entertaining zone that links with the low-maintenance, child-friendly backyard. Perfect for in-laws, the 4th bedroom includes built-in-robes and a sitting area with display cabinet, while the three remaining robed bedrooms incorporate a master bedroom with walk-ink-robe and ensuite. Finished off with a sparkling family bathroom, separate toilet, laundry, ducted heating, split system air conditioning, instant water heater with temperature regulator, LED downlights, garden shed plus a lock-up double carport with drive-thru access for recreational vehicle storage. Placed in a prized location, where you can walk to Camelot Rise Primary, Highvale Secondary, Dandenong Creek Trail, playgrounds, reserves, Vermont South shops and transport, near The Glen and freeways. Enriched with sunshine and stylish updates, this glorious home promotes the perfect family lifestyle with space for formal and family gatherings and extensive outdoor entertaining in the Highvale Secondary Zone. North-facing and beautifully presented, the home's interior is welcoming and well laid out with the entry foyer flowing through to an L-shaped lounge and dining room that's comforted by plush carpets. Contemporary characteristics highlight the kitchen, meals and family room, here you'll appreciate modern flooring, stone benches, Blanco appliances, Westinghouse dishwasher, oversized double sinks, soft close cabinetry plus a lengthy breakfast bench. Feeding out from here, sliding doors connect with a wonderful alfresco zone and additional open air entertaining zone that links with the low-maintenance, child-friendly backyard. Perfect for in-laws, the 4th bedroom includes built-in-robes and a sitting area with display cabinet, while the three remaining robed bedrooms incorporate a master bedroom with walk-ink-robe and ensuite. Finished off with a sparkling family bathroom, separate toilet, laundry, ducted heating, split system air conditioning, instant water heater with temperature regulator, LED downlights, garden shed plus a lock-up double carport with drive-thru access for recreational vehicle storage. Placed in a prized location, where you can walk to Camelot Rise Primary, Highvale Secondary, Dandenong Creek Trail, playgrounds, reserves, Vermont South shops and transport, near The Glen and freeways."
https://www.domain.com.au/15-bernard-street-mount-waverley-vic-3149-2017432103," This property is open for inspection. In accordance with Victorian Government requirements, only fully vaccinated people will be able to attend the open for inspection and/or auction for this property. This property is open for inspection. In accordance with Victorian Government requirements, only fully vaccinated people will be able to attend the open for inspection and/or auction for this property. This dynamic, brand new residence irresistibly expresses the style & comfort that are the hallmarks of contemporary living. Positioned on a low-upkeep allotment, it has been designed with customary flair to maximise natural light throughout. A free-flowing interior reveals high ceilings, open plan Living/Dining with a seamless connection to a private rear entertaining deck, accompanied by a sleek Kitchen boasting quality Smeg appliances and stone benches with matte black tapware. The upper level is dedicated to 3 robed Bedrooms (main with luxe fully-tiled ensuite), chic bathroom and study/retreat. Enjoy the comfort of additional lifestyle luxuries including powder room, split system heating/AC, water tank, single garage with additional storage and off street car space. Positioned in the esteemed MWSC catchment, steps away from parklands and minutes to quality schools, transport and shops."
https://www.domain.com.au/241-glen-eira-road-caulfield-north-vic-3161-2017432050," Occupying a prime position in the heart of Caulfield North with all the conveniences you could wish for practically on your doorstep this superbly located period style residence is an opportunity that won't last long! Whether you're a growing family, astute developer or savvy investor, the sheer magnitude of the substantial 686m2* allotment is a blank canvas that invites your inspired creativity & could accommodate a modern addition with potential to renovate, enhance or extend or alternatively redevelop into townhouses/units or create the luxury family home you've always dreamed of (STCA) the options are endless! Featuring a large front garden, wide entrance hall, three generously proportioned bedrooms, living room, kitchen with space for meals area, bathroom, laundry, massive rear garden, storage room & off street parking for at least two cars. Don't miss your opportunity to make your mark in this prime lifestyle location with transport, shops, cafes, parklands & elite schools just a breath away. *Approximate Title Dimensions. Occupying a prime position in the heart of Caulfield North with all the conveniences you could wish for practically on your doorstep this superbly located period style residence is an opportunity that won't last long! Whether you're a growing family, astute developer or savvy investor, the sheer magnitude of the substantial 686m2* allotment is a blank canvas that invites your inspired creativity & could accommodate a modern addition with potential to renovate, enhance or extend or alternatively redevelop into townhouses/units or create the luxury family home you've always dreamed of (STCA) the options are endless! Featuring a large front garden, wide entrance hall, three generously proportioned bedrooms, living room, kitchen with space for meals area, bathroom, laundry, massive rear garden, storage room & off street parking for at least two cars. Don't miss your opportunity to make your mark in this prime lifestyle location with transport, shops, cafes, parklands & elite schools just a breath away. *Approximate Title Dimensions."
https://www.domain.com.au/51-greig-street-albert-park-vic-3206-2017431960," In a premium Albert Park location, just steps from Gasworks Arts Park, Albert Park College and St Vincent Gardens, with vibrant Albert Park Village and Victoria Avenue's culinary delights within easy reach, a traditional façade introduces considerable lifestyle opportunity. In a premium Albert Park location, just steps from Gasworks Arts Park, Albert Park College and St Vincent Gardens, with vibrant Albert Park Village and Victoria Avenue's culinary delights within easy reach, a traditional façade introduces considerable lifestyle opportunity. Beautifully presented, with an exquisite leadlight entrance and trademark arched hallway, this single fronted Victorian domain features two bright bedrooms, one with built in robes and a traditional style fireplace, bathroom includes laundry facilities. "
https://www.domain.com.au/14-strabane-avenue-mont-albert-north-vic-3129-2017431949," *In line with the Victorian Government's direction, all attendees will need to be fully vaccinated and show proof of vaccination status. If you are not fully vaccinated, please contact our agent to arrange a private inspection. *In line with the Victorian Government's direction, all attendees will need to be fully vaccinated and show proof of vaccination status. If you are not fully vaccinated, please contact our agent to arrange a private inspection. Desirably confident on the outside and truly magnificent on the inside, this substantial five bedroom, five bathroom residence is a revelation in vogue styling and premium quality. Set atop a massive residential block, be mesmerised by the elegant lounge room and the dining/family room with inviting gas log fire and a north-facing under-cover alfresco with views across a vast garden lawn. Catch up with family and friends around the large L-shaped stone island that dominates the gourmet kitchen with European appliances and a walk-in pantry. When it's time to unwind, enjoy the spacious upstairs retreat, ground floor guest suite and the deluxe master bedroom with walk-in robe, fully-tiled dual-vanity ensuite and a large balcony with views of Box Hill's towers.  "
https://www.domain.com.au/11-lexton-grove-prahran-vic-3181-2017431748," Hidden behind a picture perfect clinker brick façade, this updated Art Deco period treasure oozes character & is bound to capture your heart. The high decorative ceilings, ornate cornices, leadlight windows & original timber floors coupled with the modern comforts of today & amazing indoor-outdoor flow give this home a contemporary yet classic feel. On entry a long hallway accesses a generously proportioned main bedroom with expansive built in robes kept comfortable by a split system heating/cooling unit, a second good sized bedroom with built in robes & ornamental fireplace & a large sparkling central bathroom with shower, bath & Euro laundry. This charming abode also offers the added convenience of two generously proportioned living zones a formal lounge with open fireplace & a light filled open plan living & dining zone served by an updated well equipped kitchen with an abundance of storage & cooking space, all overlooking an elevated timber deck & tranquil rear garden oasis, ideal for relaxing or entertaining. Other features include heating/cooling, rear storage shed, timber blinds & off street parking for two cars in driveway. Brilliantly positioned for a vibrant, convenient lifestyle just a short stroll to Dandenong Road trams, close to Windsor Station & all the action of the shops, restaurants, cafes & bars of Windsor & Prahran. Hidden behind a picture perfect clinker brick façade, this updated Art Deco period treasure oozes character & is bound to capture your heart. The high decorative ceilings, ornate cornices, leadlight windows & original timber floors coupled with the modern comforts of today & amazing indoor-outdoor flow give this home a contemporary yet classic feel. On entry a long hallway accesses a generously proportioned main bedroom with expansive built in robes kept comfortable by a split system heating/cooling unit, a second good sized bedroom with built in robes & ornamental fireplace & a large sparkling central bathroom with shower, bath & Euro laundry. This charming abode also offers the added convenience of two generously proportioned living zones a formal lounge with open fireplace & a light filled open plan living & dining zone served by an updated well equipped kitchen with an abundance of storage & cooking space, all overlooking an elevated timber deck & tranquil rear garden oasis, ideal for relaxing or entertaining. Other features include heating/cooling, rear storage shed, timber blinds & off street parking for two cars in driveway. Brilliantly positioned for a vibrant, convenient lifestyle just a short stroll to Dandenong Road trams, close to Windsor Station & all the action of the shops, restaurants, cafes & bars of Windsor & Prahran."
https://www.domain.com.au/25-langdon-road-caulfield-north-vic-3161-2017431702," This cherished grand scale 60's built family home, offers exemplary living & entertaining amid beautifully established garden surrounds. A tribute to its era, boasting an exceptionally flexible floorplan spanning four levels it provides plenty of space to relax, retreat, entertain & even work from home with ease. Sitting proudly on an expansive 875m2* allotment in a blue chip locale, this wonderfully renovated & extended solid brick family home, while immaculately maintained & supremely comfortable as is, also offers an amazing opportunity to renovate, up style & further enhance over time should you choose (STCA). From the moment you step inside the entrance foyer, you'll immediately get a sense of the grand proportions that exemplify luxurious living & perfectly set the tone for the rest of the house. The downstairs domain features a massive home office/study space with custom built cabinetry, a large formal lounge & dining room as well as a casual living & dining zone lavished in natural sunlight with fabulous green aspect, while bi-fold doors open right up to an alfresco patio with built in BBQ & a lushly landscaped rear garden oasis, ideal for indoor-outdoor relaxing & entertaining. All further complemented by a modern crisp white stone kitchen with quality appliances, walk in pantry & an abundance of storage & bench space. The mezzanine level comprises an enormous master suite with its own private retreat, large balcony & lavish ensuite as well as an additional bedroom with built in robes & a sparkling central bathroom. The accommodation continues upstairs with two additional bedrooms with built in desks, built in robes & stunning garden outlook & another sparkling central bathroom, The lower level delivers a versatile home gym/workshop/storage space & an oversized double auto garage. Other features include off street parking for an additional two cars in circular driveway, alarm, irrigation, substantial storage throughout, zoned heating/cooling, video intercom entry, powder room & laundry. This fabulously located property is close to the best the area has to offer - elite schools, public transport, vibrant shopping strips & magnificent Caulfield Park. A location that truly speaks for itself! *Approximate Title Dimensions This cherished grand scale 60's built family home, offers exemplary living & entertaining amid beautifully established garden surrounds. A tribute to its era, boasting an exceptionally flexible floorplan spanning four levels it provides plenty of space to relax, retreat, entertain & even work from home with ease. Sitting proudly on an expansive 875m2* allotment in a blue chip locale, this wonderfully renovated & extended solid brick family home, while immaculately maintained & supremely comfortable as is, also offers an amazing opportunity to renovate, up style & further enhance over time should you choose (STCA). From the moment you step inside the entrance foyer, you'll immediately get a sense of the grand proportions that exemplify luxurious living & perfectly set the tone for the rest of the house. The downstairs domain features a massive home office/study space with custom built cabinetry, a large formal lounge & dining room as well as a casual living & dining zone lavished in natural sunlight with fabulous green aspect, while bi-fold doors open right up to an alfresco patio with built in BBQ & a lushly landscaped rear garden oasis, ideal for indoor-outdoor relaxing & entertaining. All further complemented by a modern crisp white stone kitchen with quality appliances, walk in pantry & an abundance of storage & bench space. The mezzanine level comprises an enormous master suite with its own private retreat, large balcony & lavish ensuite as well as an additional bedroom with built in robes & a sparkling central bathroom. The accommodation continues upstairs with two additional bedrooms with built in desks, built in robes & stunning garden outlook & another sparkling central bathroom, The lower level delivers a versatile home gym/workshop/storage space & an oversized double auto garage. Other features include off street parking for an additional two cars in circular driveway, alarm, irrigation, substantial storage throughout, zoned heating/cooling, video intercom entry, powder room & laundry. This fabulously located property is close to the best the area has to offer - elite schools, public transport, vibrant shopping strips & magnificent Caulfield Park. A location that truly speaks for itself! *Approximate Title Dimensions"
